0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,target
-1.9142136581435851,-0.95450157066029,-3.946034820557843,-2.028723319796547,-0.2671728016590793,0.5303268754071777,-1.415320787199723,1.496061636030127,0.12491433819441952,-0.8222456127918969,-0.49969267797511835,-0.7894661851982111,0.2281249621916689,-0.19514230670480642,0.8370403731447601,0.10434133704138938,0.18532307817282243,-0.09005675155401821,0.41275404119386316,0.4305169513971033,0.45099368343792795,0.5587030840839406,0.5088259361086318,-0.7588961861390017,-0.4645000474777213,0.7321759984499135,-0.3273179604650335,-0.157022055396602,0.40491755341834,-0.3245943165135589,0
-0.588980329680298,0.9246357998648046,3.924754942439956,1.7798504567098752,-0.9934297283881751,-0.6756518179159325,1.8785645820828754,0.5563355266361246,1.0798772499590699,0.08745052879507183,-0.5050001465532646,0.6415928773515318,-0.04836116211742587,-0.39205392029185243,-0.7444120866501716,-0.21407194307944963,-0.10172709533249916,-0.42200011910959573,0.5530847280046751,-0.06967630704581519,0.9098183249332206,-0.2424338510914917,-0.47847177540839575,0.4911582528481773,0.7905044564114361,0.06778825864903242,1.5255551524309257,0.7424823329343755,-0.8558563203716872,-0.2770842334868376,1
-1.3020390572565892,-0.3171888269661991,3.0233329339203414,2.0433762363600314,-2.0811548673582316,0.935120550826098,-1.2962004473006243,1.156160273621476,0.7856058322830181,-1.0992059092374926,2.1964525364966114,-2.3102755780087874,-0.566873662465863,-0.9957715764868289,-1.1705054687986596,0.3990173354640128,-0.24029750492010837,-0.46522263386504803,-1.0655560065166925,-1.1334540623307092,-0.5259165798402852,0.06926229168855767,-1.276141918586595,-0.38943705301666837,-0.4075799838000784,-0.12161358752277078,-0.37341790389934365,-0.20509860301583013,-0.36213812590975697,1.1811857117538613,2
3.0207702009569037,-0.8687723177122939,-0.8017441930969345,2.1870385137640187,-0.5568133866644231,0.7271237991841616,0.9597655185198902,-1.3826382889904738,0.25907511876249834,0.7445545050609865,-1.065128637163228,0.4917550189252366,-0.1665793481817656,1.008789984696711,-0.14189269586428732,-1.0007814392968513,-0.9506866835427382,-0.4000336197357942,1.4908251694675645,0.30812845901658686,0.5604210408650354,-0.16797635884062712,0.5733320259962696,-0.5329970490091005,-0.08431762600731385,-0.466792632081955,-0.15423173516144134,0.40324436626549715,0.2919337213842147,-1.244538775463152,3
-4.5289490262653755,-1.0934798893976057,0.9731208069175508,1.41950965347834,-1.7151059203359154,1.4315915091477107,1.0736489552420287,-0.9682402768492921,-1.6602161329189333,1.1745931855018368,-1.0174402062459917,-1.3659941406946725,-0.34371584522706133,-0.11346908152678954,0.7326352854342236,0.21069218854425448,-0.09441131438888457,-0.5523705625761155,1.6139756746715057,1.0863675204488907,0.4956443293765001,-0.1856976512024267,0.9608640214135484,-0.18464231315974633,0.5639992331936416,-2.1424813666295095,-0.06445586578269498,-0.7466682009741452,1.0763057268704275,0.29766530071278235,4
1.301889576686142,-1.1481827777374674,-1.574607235847549,2.413647578311723,-0.6309762694755306,0.7408032018131155,1.3067990642532819,0.4416275214156451,0.8678594376393856,-0.8190016871255343,-2.7851957992273237,1.1545978728483461,1.619483728944936,0.18272648254290313,0.9902826023181281,-1.6475750372520033,0.011288383244859337,1.3866802601421908,-0.7647429867699121,1.0413611650535513,-0.027300559426150065,0.881239781698653,0.3774395027140032,-0.22127713496980356,0.22840577217363914,0.9082599440648949,-1.4468087874189952,-0.0545642837824004,-0.2154750653902386,0.20683289276517072,5
-1.4342222050237459,-2.9578446715807316,2.8312782594550896,0.07695179192154086,0.5230316664020449,0.010902950976840893,0.9837175326178624,-0.7322931569411648,1.0896529856387256,-1.7262433119036062,0.06695159612869399,-0.29767707464412907,-0.04577123671756877,0.3835606732069265,-0.2525514515543014,0.19943805583887841,0.5722158273833614,-0.8784943525832865,0.5240209647665918,1.5842308784054708,0.09222940083951989,-0.21767076080913172,0.28956116036577084,0.6975501372585751,-0.33787576672335784,-1.5079756669113482,-0.021495674019021888,0.22041292669000628,0.18648977925186716,-0.5556977389602276,6
-0.6142395749374282,5.462184011743147,0.6582418204926184,-0.4344293188542199,0.850173623169256,-0.954012830814084,-1.8338663159048159,-2.0875041272793133,-1.1849432392396084,-0.019128719614888084,2.221807994561179,-1.015818151494765,-0.15105349882020028,-1.4796497906022963,1.1798551939735213,-0.5575552520609328,-1.0896427090864171,0.02979781892528597,-0.28984655484059757,0.24849956980198043,-1.3695791220012132,0.32611540378294807,1.1077707303747986,-1.1372494445922627,0.2985697593462173,-0.27108967021933195,1.4275836868297256,1.0366756812557205,-1.652252442364259,0.5893906434415263,7
1.0984510571895691,-0.6658232765271348,-0.04102293194156865,1.1025252834001957,-0.9007247847356404,0.7551299317359568,-0.966467961914031,-0.3863713354839116,1.2239998016455929,-1.5243535287461005,-0.6310904907131863,0.1403812115457499,-0.9981483758581045,0.36311364074828506,1.6425060507640947,1.3131850322478835,1.0321880238544119,0.7258227091701366,-1.3818126778031503,-0.04540211940740977,0.006118384164205777,-0.3504822271763134,1.0309789700268912,0.5678100783494988,0.0778709113755196,0.6037516183501627,-0.8684381187409468,-0.8565886150915555,-0.13088376501570295,-0.8595032437189033,8
0.5379698647242263,-0.7774926814752979,-1.5689220931725756,0.7599828719018497,-0.12134264567195602,-0.6009875150865664,0.6751859858916064,-0.13940073823072102,0.37776505069188426,0.29311452164102214,-2.0092171364995686,0.9032975980329858,0.7255810973743461,-0.600311202283362,0.3831524953629709,-1.373539546094407,0.9773901185402125,1.5934904210805547,-1.3826846213440631,0.8502436873556541,-0.32238436749409194,1.1143464687009836,1.7646622331243875,0.7264378615089904,-0.33355441283101284,1.572637177293106,-1.4736207218054849,-1.4414974856958802,0.2495258341881035,0.712844747287849,9
